cycle,district_cycle,state,district,margin
2020,2020,IL,06,-12.7
2020,2020,IL,07,-74.2
2020,2020,IL,08,-20.2
2020,2020,IL,09,-43.6
2020,2020,IL,10,-30.2
2020,2020,IL,11,-25.7
2020,2020,IL,12,14.2
2020,2020,IL,13,3.5
2020,2020,IL,14,-2.4
2020,2020,IL,15,46.3
2020,2020,IL,16,16.0
2020,2020,IL,17,1.6
2020,2020,IL,18,24.1
2020,2020,IN,01,-8.8
2020,2020,IN,02,20.4
2020,2020,IN,03,29.9
2020,2020,IN,04,29.8
2020,2020,IN,05,2.2
2020,2020,IN,06,39.7
2020,2020,IN,07,-27.6
2020,2020,IN,08,32.0
2020,2020,IN,09,23.6
2020,2020,KS,01,41.6
2020,2020,KS,02,15.0
2020,2020,KS,03,-10.6
2020,2020,KS,04,21.7
2020,2020,KY,01,47.6
2020,2020,KY,02,37.0
2020,2020,KY,03,-21.9
2020,2020,KY,04,31.3
2020,2020,KY,05,61.5
2020,2020,KY,06,9.1
2020,2020,LA,01,37.9
2020,2020,LA,02,-52.3
2020,2020,LA,03,37.9
2020,2020,LA,04,24.5
2020,2020,LA,05,30.4
2020,2020,LA,06,29.4
2020,2020,MA,01,-24.2
2020,2020,MA,02,-25.8
2020,2020,MA,03,-28.8
2020,2020,MA,04,-30.8
2020,2020,MA,05,-50.6
2020,2020,MA,06,-27.0
2020,2020,MA,07,-72.0
2020,2020,MA,08,-34.0
2020,2020,MA,09,-17.6
2020,2020,MD,01,19.7
2020,2020,MD,02,-33.4
2020,2020,MD,03,-39.3
2020,2020,MD,04,-59.9
2020,2020,MD,05,-38.9
2020,2020,MD,06,-23.1
2020,2020,MD,07,-58.4
2020,2020,MD,08,-40.4
2020,2020,ME,01,-23.1
2020,2020,ME,02,7.5
2020,2020,MI,01,17.3
2020,2020,MI,02,11.8
2020,2020,MI,03,3.2
2020,2020,MI,04,24.1
2020,2020,MI,05,-4.3
2020,2020,MI,06,4.5
2020,2020,MI,07,15.5
2020,2020,MI,08,0.8
2020,2020,MI,09,-13.2
2020,2020,MI,10,29.8
2020,2020,MI,11,-4.5
2020,2020,MI,12,-29.8
2020,2020,MI,13,-58.8
2020,2020,MI,14,-60.0
2020,2020,MN,01,10.1
2020,2020,MN,02,-6.9
2020,2020,MN,03,-19.3
2020,2020,MN,04,-37.0
2020,2020,MN,05,-62.6
2020,2020,MN,06,20.2
2020,2020,MN,07,29.4
2020,2020,MN,08,14.6
2020,2020,MO,01,-62.2
2020,2020,MO,02,0.0
2020,2020,MO,03,35.5
2020,2020,MO,04,34.1
2020,2020,MO,05,-18.8
2020,2020,MO,06,28.3
2020,2020,MO,07,41.9
2020,2020,MO,08,56.0
2020,2020,MS,01,31.0
2020,2020,MS,02,-28.5
2020,2020,MS,03,21.5
2020,2020,MS,04,38.0
2020,2020,MT,01,16.3
2020,2020,NC,01,-8.6
2020,2020,NC,02,-30.3
2020,2020,NC,03,23.2
2020,2020,NC,04,-34.4
2020,2020,NC,05,35.8
2020,2020,NC,06,-24.4
2020,2020,NC,07,17.4
2020,2020,NC,08,6.4
2020,2020,NC,09,7.9
2020,2020,NC,10,36.5
2020,2020,NC,11,12.1
2020,2020,NC,12,-41.6
2020,2020,NC,13,35.3
2020,2020,ND,01,33.6
2020,2020,NE,01,15.0
2020,2020,NE,02,-6.5
2020,2020,NE,03,53.2
2020,2020,NH,01,-6.0
2020,2020,NH,02,-8.7
2020,2020,NJ,01,-25.5
2020,2020,NJ,02,2.9
2020,2020,NJ,03,0.2
2020,2020,NJ,04,10.5
2020,2020,NJ,05,-5.2
2020,2020,NJ,06,-15.7
2020,2020,NJ,07,-9.9
2020,2020,NJ,08,-44.6
2020,2020,NJ,09,-25.4
2020,2020,NJ,10,-69.2
2020,2020,NJ,11,-6.7
2020,2020,NJ,12,-35.9
2020,2020,NM,01,-22.8
2020,2020,NM,02,11.8
2020,2020,NM,03,-17.6
2020,2020,NV,01,-25.1
2020,2020,NV,02,10.0
2020,2020,NV,03,-0.2
2020,2020,NV,04,-3.9
2020,2020,NY,01,4.2
2020,2020,NY,02,4.0
2020,2020,NY,03,-10.4
2020,2020,NY,04,-12.2
2020,2020,NY,05,-67.1
2020,2020,NY,06,-24.4
2020,2020,NY,07,-64.5
2020,2020,NY,08,-66.4
2020,2020,NY,09,-63.6
2020,2020,NY,10,-53.2
2020,2020,NY,11,10.5
2020,2020,NY,12,-69.3
2020,2020,NY,13,-77.0
2020,2020,NY,14,-47.4
2020,2020,NY,15,-73.4
2020,2020,NY,16,-51.5
2020,2020,NY,17,-20.2
2020,2020,NY,18,-5.0
2020,2020,NY,19,-1.5
2020,2020,NY,20,-20.6
2020,2020,NY,21,10.4
2020,2020,NY,22,11.5
2020,2020,NY,23,11.2
2020,2020,NY,24,-9.0
2020,2020,NY,25,-22.3
2020,2020,NY,26,-27.0
2020,2020,NY,27,15.7
2020,2020,OH,01,3.2
2020,2020,OH,02,12.7
2020,2020,OH,03,-41.6
2020,2020,OH,04,35.9
2020,2020,OH,05,24.9
2020,2020,OH,06,45.7
2020,2020,OH,07,32.1
2020,2020,OH,08,33.5
2020,2020,OH,09,-19.1
2020,2020,OH,10,4.4
2020,2020,OH,11,-60.6
2020,2020,OH,12,5.9
2020,2020,OH,13,-3.4
2020,2020,OH,14,9.0
2020,2020,OH,15,14.1
2020,2020,OH,16,14.3
2020,2020,OK,01,22.8
2020,2020,OK,02,54.0
2020,2020,OK,03,51.5
2020,2020,OK,04,33.6
2020,2020,OK,05,5.3
2020,2020,OR,01,-29.3
2020,2020,OR,02,13.5
2020,2020,OR,03,-50.8
2020,2020,OR,04,-4.0
2020,2020,OR,05,-9.7
2020,2020,PA,01,-5.8
2020,2020,PA,02,-41.0
2020,2020,PA,03,-83.2
2020,2020,PA,04,-24.1
2020,2020,PA,05,-31.1
2020,2020,PA,06,-15.0
2020,2020,PA,07,-4.8
2020,2020,PA,08,4.4
2020,2020,PA,09,30.4
2020,2020,PA,10,2.9
2020,2020,PA,11,21.9
2020,2020,PA,12,36.1
2020,2020,PA,13,44.4
2020,2020,PA,14,27.5
2020,2020,PA,15,43.7
2020,2020,PA,16,18.7
2020,2020,PA,17,-2.7
2020,2020,PA,18,-30.1
2020,2020,RI,01,-29.3
2020,2020,RI,02,-13.5
2020,2020,SC,01,6.0
2020,2020,SC,02,11.3
2020,2020,SC,03,37.6
2020,2020,SC,04,20.4
2020,2020,SC,05,16.6
2020,2020,SC,06,-35.2
2020,2020,SC,07,18.6
2020,2020,SD,01,26.2
2020,2020,TN,01,54.1
2020,2020,TN,02,29.1
2020,2020,TN,03,32.4
2020,2020,TN,04,36.8
2020,2020,TN,05,-23.6
2020,2020,TN,06,47.1
2020,2020,TN,07,35.6
2020,2020,TN,08,32.2
2020,2020,TN,09,-58.7
2020,2020,TX,01,44.4
2020,2020,TX,02,1.3
2020,2020,TX,03,1.1
2020,2020,TX,04,50.0
2020,2020,TX,05,23.0
2020,2020,TX,06,3.0
2020,2020,TX,07,-8.5
2020,2020,TX,08,42.5
2020,2020,TX,09,-52.4
2020,2020,TX,10,1.6
2020,2020,TX,11,59.4
2020,2020,TX,12,22.6
2020,2020,TX,13,59.8
2020,2020,TX,14,19.4
2020,2020,TX,15,-1.9
2020,2020,TX,16,-34.4
2020,2020,TX,17,11.0
2020,2020,TX,18,-52.7
2020,2020,TX,19,45.9
2020,2020,TX,20,-29.0
2020,2020,TX,21,2.7
2020,2020,TX,22,0.9
2020,2020,TX,23,1.8
2020,2020,TX,24,-5.4
2020,2020,TX,25,9.6
2020,2020,TX,26,14.2
2020,2020,TX,27,23.7
2020,2020,TX,28,-4.4
2020,2020,TX,29,-33.0
2020,2020,TX,30,-60.9
2020,2020,TX,31,2.8
2020,2020,TX,32,-10.4
2020,2020,TX,33,-47.4
2020,2020,TX,34,-4.0
2020,2020,TX,35,-37.2
2020,2020,TX,36,45.0
2020,2020,UT,01,32.6
2020,2020,UT,02,15.9
2020,2020,UT,03,25.1
2020,2020,UT,04,9.1
2020,2020,VA,01,4.4
2020,2020,VA,02,-4.7
2020,2020,VA,03,-36.0
2020,2020,VA,04,-25.0
2020,2020,VA,05,8.5
2020,2020,VA,06,21.2
2020,2020,VA,07,-1.1
2020,2020,VA,08,-56.5
2020,2020,VA,09,42.0
2020,2020,VA,10,-19.3
2020,2020,VA,11,-42.0
2020,2020,VT,01,-35.6
2020,2020,WA,01,-20.9
2020,2020,WA,02,-27.0
2020,2020,WA,03,3.7
2020,2020,WA,04,18.2
2020,2020,WA,05,9.0
2020,2020,WA,06,-17.8
2020,2020,WA,07,-73.4
2020,2020,WA,08,-6.5
2020,2020,WA,09,-48.7
2020,2020,WA,10,-15.5
2020,2020,WI,01,9.2
2020,2020,WI,02,-40.2
2020,2020,WI,03,4.7
2020,2020,WI,04,-53.6
2020,2020,WI,05,15.1
2020,2020,WI,06,15.2
2020,2020,WI,07,19.9
2020,2020,WI,08,15.9
2020,2020,WV,01,37.7
2020,2020,WV,02,32.6
2020,2020,WV,03,47.6
2020,2020,WY,01,43.7
2020,2022,AK,01,10.1
2020,2022,AL,01,28.3
2020,2022,AL,02,29.4
2020,2022,AL,03,34.1
2020,2022,AL,04,61.8
2020,2022,AL,05,27.1
2020,2022,AL,06,30.0
2020,2022,AL,07,-32.0
2020,2022,AR,01,40.9
2020,2022,AR,02,13.1
2020,2022,AR,03,23.4
2020,2022,AR,04,35.2
2020,2022,AZ,01,-1.5
2020,2022,AZ,02,7.9
2020,2022,AZ,03,-50.6
2020,2022,AZ,04,-10.3
2020,2022,AZ,05,16.4
2020,2022,AZ,06,-0.1
2020,2022,AZ,07,-32.7
2020,2022,AZ,08,13.6
2020,2022,AZ,09,25.8
2020,2022,CA,01,19.1
2020,2022,CA,02,-49.5
2020,2022,CA,03,1.8
2020,2022,CA,04,-36.6
2020,2022,CA,05,12.3
2020,2022,CA,06,-18.5
2020,2022,CA,07,-37.1
2020,2022,CA,08,-54.0
2020,2022,CA,09,-12.6
2020,2022,CA,10,-39.3
2020,2022,CA,11,-74.6
2020,2022,CA,12,-80.7
2020,2022,CA,13,-10.9
2020,2022,CA,14,-45.5
2020,2022,CA,15,-57.3
2020,2022,CA,16,-53.0
2020,2022,CA,17,-47.4
2020,2022,CA,18,-44.1
2020,2022,CA,19,-39.6
2020,2022,CA,20,24.9
2020,2022,CA,21,-20.3
2020,2022,CA,22,-13.0
2020,2022,CA,23,9.8
2020,2022,CA,24,-29.0
2020,2022,CA,25,-15.3
2020,2022,CA,26,-19.9
2020,2022,CA,27,-12.4
2020,2022,CA,28,-34.2
2020,2022,CA,29,-51.3
2020,2022,CA,30,-46.2
2020,2022,CA,31,-31.1
2020,2022,CA,32,-40.8
2020,2022,CA,33,-25.3
2020,2022,CA,34,-64.3
2020,2022,CA,35,-27.6
2020,2022,CA,36,-44.1
2020,2022,CA,37,-73.3
2020,2022,CA,38,-30.2
2020,2022,CA,39,-26.2
2020,2022,CA,40,-1.9
2020,2022,CA,41,1.1
2020,2022,CA,42,-45.8
2020,2022,CA,43,-63.8
2020,2022,CA,44,-48.2
2020,2022,CA,45,-6.1
2020,2022,CA,46,-30.4
2020,2022,CA,47,-11.1
2020,2022,CA,48,12.3
2020,2022,CA,49,-11.4
2020,2022,CA,50,-33.2
2020,2022,CA,51,-27.3
2020,2022,CA,52,-36.9
2020,2022,CO,01,-61.3
2020,2022,CO,02,-39.9
2020,2022,CO,03,8.2
2020,2022,CO,04,18.5
2020,2022,CO,05,10.1
2020,2022,CO,06,-23.8
2020,2022,CO,07,-14.2
2020,2022,CO,08,-4.5
2020,2022,CT,01,-28.1
2020,2022,CT,02,-11.4
2020,2022,CT,03,-19.7
2020,2022,CT,04,-31.0
2020,2022,CT,05,-10.7
2020,2022,DE,01,-19.0
2020,2022,FL,01,32.3
2020,2022,FL,02,11.0
2020,2022,FL,03,14.1
2020,2022,FL,04,6.7
2020,2022,FL,05,15.8
2020,2022,FL,06,23.7
2020,2022,FL,07,5.5
2020,2022,FL,08,17.7
2020,2022,FL,09,-17.4
2020,2022,FL,10,-31.8
2020,2022,FL,11,10.9
2020,2022,FL,12,28.8
2020,2022,FL,13,6.8
2020,2022,FL,14,-19.2
2020,2022,FL,15,3.1
2020,2022,FL,16,8.9
2020,2022,FL,17,16.0
2020,2022,FL,18,22.8
2020,2022,FL,19,21.1
2020,2022,FL,20,-52.4
2020,2022,FL,21,9.4
2020,2022,FL,22,-17.6
2020,2022,FL,23,-13.2
2020,2022,FL,24,-49.1
2020,2022,FL,25,-20.0
2020,2022,FL,26,18.3
2020,2022,FL,27,0.3
2020,2022,FL,28,6.4
2020,2022,GA,01,13.4
2020,2022,GA,02,-10.3
2020,2022,GA,03,30.0
2020,2022,GA,04,-57.7
2020,2022,GA,05,-66.4
2020,2022,GA,06,14.9
2020,2022,GA,07,-25.8
2020,2022,GA,08,27.6
2020,2022,GA,09,37.9
2020,2022,GA,10,23.4
2020,2022,GA,11,15.3
2020,2022,GA,12,10.2
2020,2022,GA,13,-60.4
2020,2022,GA,14,37.4
2020,2022,HI,01,-29.4
2020,2022,HI,02,-29.5
2020,2022,IA,01,2.9
2020,2022,IA,02,4.4
2020,2022,IA,03,0.4
2020,2022,IA,04,26.0
2020,2022,ID,01,38.2
2020,2022,ID,02,22.9
2020,2022,IL,01,-42.4
2020,2022,IL,02,-40.0
2020,2022,IL,03,-41.4
2020,2022,IL,04,-46.4
2020,2022,IL,05,-39.6
2020,2022,IL,06,-10.9
2020,2022,IL,07,-72.8
2020,2022,IL,08,-15.4
2020,2022,IL,09,-41.5
2020,2022,IL,10,-25.9
2020,2022,IL,11,-15.3
2020,2022,IL,12,42.8
2020,2022,IL,13,-11.2
2020,2022,IL,14,-11.4
2020,2022,IL,15,38.7
2020,2022,IL,16,21.5
2020,2022,IL,17,-7.8
2020,2022,IN,01,-8.4
2020,2022,IN,02,22.6
2020,2022,IN,03,29.9
2020,2022,IN,04,29.1
2020,2022,IN,05,16.0
2020,2022,IN,06,31.9
2020,2022,IN,07,-42.4
2020,2022,IN,08,32.8
2020,2022,IN,09,27.3
2020,2022,KS,01,29.6
2020,2022,KS,02,16.3
2020,2022,KS,03,-4.5
2020,2022,KS,04,21.7
2020,2022,KY,01,42.7
2020,2022,KY,02,36.7
2020,2022,KY,03,-22.3
2020,2022,KY,04,32.6
2020,2022,KY,05,59.4
2020,2022,KY,06,11.0
2020,2022,LA,01,38.9
2020,2022,LA,02,-52.5
2020,2022,LA,03,37.7
2020,2022,LA,04,24.1
2020,2022,LA,05,29.7
2020,2022,LA,06,30.4
2020,2022,MA,01,-21.6
2020,2022,MA,02,-30.8
2020,2022,MA,03,-27.4
2020,2022,MA,04,-28.5
2020,2022,MA,05,-51.2
2020,2022,MA,06,-27.6
2020,2022,MA,07,-72.4
2020,2022,MA,08,-35.5
2020,2022,MA,09,-18.2
2020,2022,MD,01,14.6
2020,2022,MD,02,-20.8
2020,2022,MD,03,-25.5
2020,2022,MD,04,-80.9
2020,2022,MD,05,-36.5
2020,2022,MD,06,-9.8
2020,2022,MD,07,-63.5
2020,2022,MD,08,-62.6
2020,2022,ME,01,-22.8
2020,2022,ME,02,6.1
2020,2022,MI,01,19.8
2020,2022,MI,02,28.2
2020,2022,MI,03,-8.5
2020,2022,MI,04,4.0
2020,2022,MI,05,24.1
2020,2022,MI,06,-26.7
2020,2022,MI,07,-0.5
2020,2022,MI,08,-2.1
2020,2022,MI,09,29.4
2020,2022,MI,10,1.0
2020,2022,MI,11,-19.9
2020,2022,MI,12,-48.5
2020,2022,MI,13,-49.6
2020,2022,MN,01,9.2
2020,2022,MN,02,-7.1
2020,2022,MN,03,-21.0
2020,2022,MN,04,-37.6
2020,2022,MN,05,-63.2
2020,2022,MN,06,17.6
2020,2022,MN,07,33.2
2020,2022,MN,08,11.3
2020,2022,MO,01,-58.4
2020,2022,MO,02,7.7
2020,2022,MO,03,26.3
2020,2022,MO,04,39.4
2020,2022,MO,05,-26.3
2020,2022,MO,06,37.1
2020,2022,MO,07,41.4
2020,2022,MO,08,51.4
2020,2022,MS,01,31.7
2020,2022,MS,02,-26.1
2020,2022,MS,03,24.3
2020,2022,MS,04,37.9
2020,2022,MT,01,6.9
2020,2022,MT,02,26.9
2020,2022,NC,01,-7.3
2020,2022,NC,02,-28.8
2020,2022,NC,03,25.3
2020,2022,NC,04,-35.0
2020,2022,NC,05,21.3
2020,2022,NC,06,-12.4
2020,2022,NC,07,12.7
2020,2022,NC,08,34.1
2020,2022,NC,09,8.0
2020,2022,NC,10,39.5
2020,2022,NC,11,10.1
2020,2022,NC,12,-30.2
2020,2022,NC,13,-1.7
2020,2022,NC,14,-16.4
2020,2022,ND,01,33.6
2020,2022,NE,01,11.0
2020,2022,NE,02,-6.4
2020,2022,NE,03,51.8
2020,2022,NH,01,-6.0
2020,2022,NH,02,-8.9
2020,2022,NJ,01,-24.4
2020,2022,NJ,02,4.9
2020,2022,NJ,03,-14.0
2020,2022,NJ,04,22.5
2020,2022,NJ,05,-12.4
2020,2022,NJ,06,-19.3
2020,2022,NJ,07,-3.8
2020,2022,NJ,08,-45.3
2020,2022,NJ,09,-18.9
2020,2022,NJ,10,-62.0
2020,2022,NJ,11,-16.9
2020,2022,NJ,12,-34.5
2020,2022,NM,01,-14.4
2020,2022,NM,02,-5.8
2020,2022,NM,03,-10.8
2020,2022,NV,01,-8.5
2020,2022,NV,02,11.0
2020,2022,NV,03,-6.7
2020,2022,NV,04,-8.2
2020,2022,NY,01,-0.2
2020,2022,NY,02,1.5
2020,2022,NY,03,-8.2
2020,2022,NY,04,-14.6
2020,2022,NY,05,-62.4
2020,2022,NY,06,-30.3
2020,2022,NY,07,-62.6
2020,2022,NY,08,-53.2
2020,2022,NY,09,-51.5
2020,2022,NY,10,-71.2
2020,2022,NY,11,7.7
2020,2022,NY,12,-71.4
2020,2022,NY,13,-77.0
2020,2022,NY,14,-56.6
2020,2022,NY,15,-70.0
2020,2022,NY,16,-43.7
2020,2022,NY,17,-10.1
2020,2022,NY,18,-8.4
2020,2022,NY,19,-4.6
2020,2022,NY,20,-19.2
2020,2022,NY,21,12.4
2020,2022,NY,22,-7.4
2020,2022,NY,23,17.2
2020,2022,NY,24,17.2
2020,2022,NY,25,-19.7
2020,2022,NY,26,-23.4
2020,2022,OH,01,-8.5
2020,2022,OH,02,45.3
2020,2022,OH,03,-43.7
2020,2022,OH,04,35.7
2020,2022,OH,05,26.8
2020,2022,OH,06,28.7
2020,2022,OH,07,9.2
2020,2022,OH,08,22.0
2020,2022,OH,09,2.9
2020,2022,OH,10,3.5
2020,2022,OH,11,-57.6
2020,2022,OH,12,30.9
2020,2022,OH,13,-2.8
2020,2022,OH,14,14.9
2020,2022,OH,15,6.8
2020,2022,OK,01,21.4
2020,2022,OK,02,53.4
2020,2022,OK,03,44.7
2020,2022,OK,04,31.6
2020,2022,OK,05,16.8
2020,2022,OR,01,-39.3
2020,2022,OR,02,24.5
2020,2022,OR,03,-47.3
2020,2022,OR,04,-12.8
2020,2022,OR,05,-8.8
2020,2022,OR,06,-13.1
2020,2022,PA,01,-4.6
2020,2022,PA,02,-42.7
2020,2022,PA,03,-80.9
2020,2022,PA,04,-18.9
2020,2022,PA,05,-32.3
2020,2022,PA,06,-14.8
2020,2022,PA,07,-0.6
2020,2022,PA,08,2.9
2020,2022,PA,09,36.5
2020,2022,PA,10,4.1
2020,2022,PA,11,21.3
2020,2022,PA,12,-19.9
2020,2022,PA,13,45.2
2020,2022,PA,14,31.5
2020,2022,PA,15,37.0
2020,2022,PA,16,20.7
2020,2022,PA,17,-5.8
2020,2022,RI,01,-29.1
2020,2022,RI,02,-13.7
2020,2022,SC,01,8.6
2020,2022,SC,02,10.6
2020,2022,SC,03,37.4
2020,2022,SC,04,18.6
2020,2022,SC,05,18.2
2020,2022,SC,06,-32.1
2020,2022,SC,07,18.6
2020,2022,SD,01,26.2
2020,2022,TN,01,54.3
2020,2022,TN,02,29.3
2020,2022,TN,03,31.9
2020,2022,TN,04,37.7
2020,2022,TN,05,11.3
2020,2022,TN,06,29.1
2020,2022,TN,07,15.1
2020,2022,TN,08,37.3
2020,2022,TN,09,-48.2
2020,2022,TX,01,45.9
2020,2022,TX,02,22.8
2020,2022,TX,03,14.4
2020,2022,TX,04,26.0
2020,2022,TX,05,22.4
2020,2022,TX,06,23.9
2020,2022,TX,07,-29.7
2020,2022,TX,08,27.2
2020,2022,TX,09,-53.4
2020,2022,TX,10,18.8
2020,2022,TX,11,40.4
2020,2022,TX,12,18.2
2020,2022,TX,13,45.5
2020,2022,TX,14,28.6
2020,2022,TX,15,2.9
2020,2022,TX,16,-35.5
2020,2022,TX,17,22.5
2020,2022,TX,18,-48.5
2020,2022,TX,19,46.2
2020,2022,TX,20,-33.1
2020,2022,TX,21,19.7
2020,2022,TX,22,16.1
2020,2022,TX,23,7.1
2020,2022,TX,24,12.4
2020,2022,TX,25,31.1
2020,2022,TX,26,18.6
2020,2022,TX,27,22.5
2020,2022,TX,28,-7.0
2020,2022,TX,29,-36.8
2020,2022,TX,30,-56.8
2020,2022,TX,31,20.2
2020,2022,TX,32,-33.0
2020,2022,TX,33,-49.8
2020,2022,TX,34,-15.5
2020,2022,TX,35,-45.2
2020,2022,TX,36,31.6
2020,2022,TX,37,-52.8
2020,2022,TX,38,18.2
2020,2022,UT,01,19.9
2020,2022,UT,02,17.2
2020,2022,UT,03,19.2
2020,2022,UT,04,25.9
2020,2022,VA,01,6.1
2020,2022,VA,02,-1.9
2020,2022,VA,03,-38.3
2020,2022,VA,04,-35.7
2020,2022,VA,05,8.2
2020,2022,VA,06,21.6
2020,2022,VA,07,-6.8
2020,2022,VA,08,-56.1
2020,2022,VA,09,41.8
2020,2022,VA,10,-18.1
2020,2022,VA,11,-41.3
2020,2022,VT,01,-35.6
2020,2022,WA,01,-30.7
2020,2022,WA,02,-22.9
2020,2022,WA,03,4.2
2020,2022,WA,04,16.9
2020,2022,WA,05,10.0
2020,2022,WA,06,-17.2
2020,2022,WA,07,-75.5
2020,2022,WA,08,-6.7
2020,2022,WA,09,-45.2
2020,2022,WA,10,-17.7
2020,2022,WI,01,2.0
2020,2022,WI,02,-41.8
2020,2022,WI,03,4.7
2020,2022,WI,04,-53.1
2020,2022,WI,05,22.9
2020,2022,WI,06,15.6
2020,2022,WI,07,19.9
2020,2022,WI,08,15.5
2020,2022,WV,01,40.9
2020,2022,WV,02,37.0
2020,2022,WY,01,43.7
2020,2024,AK,01,10.11
2020,2024,AL,01,50.39
2020,2024,AL,02,-12.41
2020,2024,AL,03,40.99
2020,2024,AL,04,62.12
2020,2024,AL,05,27.12
2020,2024,AL,06,38.02
2020,2024,AL,07,-28.91
2020,2024,AR,01,40.91
2020,2024,AR,02,13.13
2020,2024,AR,03,23.42
2020,2024,AR,04,35.25
2020,2024,AZ,01,-1.49
2020,2024,AZ,02,7.88
2020,2024,AZ,03,-50.63
2020,2024,AZ,04,-10.3
2020,2024,AZ,05,16.38
2020,2024,AZ,06,-0.07
2020,2024,AZ,07,-32.77
2020,2024,AZ,08,13.53
2020,2024,AZ,09,25.76
2020,2024,CA,01,19.1
2020,2024,CA,02,-49.48
2020,2024,CA,03,1.8
2020,2024,CA,04,-36.56
2020,2024,CA,05,12.3
2020,2024,CA,06,-18.42
2020,2024,CA,07,-37.17
2020,2024,CA,08,-54.0
2020,2024,CA,09,-12.62
2020,2024,CA,10,-39.36
2020,2024,CA,11,-74.55
2020,2024,CA,12,-80.69
2020,2024,CA,13,-10.85
2020,2024,CA,14,-45.45
2020,2024,CA,15,-57.35
2020,2024,CA,16,-53.03
2020,2024,CA,17,-47.42
2020,2024,CA,18,-44.07
2020,2024,CA,19,-39.59
2020,2024,CA,20,24.87
2020,2024,CA,21,-20.31
2020,2024,CA,22,-12.9
2020,2024,CA,23,9.81
2020,2024,CA,24,-29.06
2020,2024,CA,25,-15.3
2020,2024,CA,26,-19.98
2020,2024,CA,27,-12.37
2020,2024,CA,28,-34.2
2020,2024,CA,29,-51.3
2020,2024,CA,30,-46.22
2020,2024,CA,31,-31.05
2020,2024,CA,32,-40.78
2020,2024,CA,33,-25.32
2020,2024,CA,34,-64.25
2020,2024,CA,35,-27.63
2020,2024,CA,36,-44.1
2020,2024,CA,37,-73.27
2020,2024,CA,38,-30.18
2020,2024,CA,39,-26.12
2020,2024,CA,40,-1.87
2020,2024,CA,41,1.08
2020,2024,CA,42,-45.83
2020,2024,CA,43,-63.79
2020,2024,CA,44,-48.19
2020,2024,CA,45,-6.19
2020,2024,CA,46,-30.4
2020,2024,CA,47,-11.07
2020,2024,CA,48,12.32
2020,2024,CA,49,-11.41
2020,2024,CA,50,-33.14
2020,2024,CA,51,-27.3
2020,2024,CA,52,-36.87
2020,2024,CO,01,-61.29
2020,2024,CO,02,-39.87
2020,2024,CO,03,8.25
2020,2024,CO,04,18.55
2020,2024,CO,05,10.11
2020,2024,CO,06,-23.8
2020,2024,CO,07,-14.18
2020,2024,CO,08,-4.55
2020,2024,CT,01,-28.08
2020,2024,CT,02,-11.44
2020,2024,CT,03,-19.72
2020,2024,CT,04,-31.0
2020,2024,CT,05,-10.75
2020,2024,DE,01,-18.98
2020,2024,FL,01,32.31
2020,2024,FL,02,10.99
2020,2024,FL,03,14.09
2020,2024,FL,04,6.69
2020,2024,FL,05,15.8
2020,2024,FL,06,23.67
2020,2024,FL,07,5.55
2020,2024,FL,08,17.64
2020,2024,FL,09,-17.44
2020,2024,FL,10,-31.78
2020,2024,FL,11,10.88
2020,2024,FL,12,28.73
2020,2024,FL,13,6.75
2020,2024,FL,14,-19.15
2020,2024,FL,15,3.15
2020,2024,FL,16,8.9
2020,2024,FL,17,15.95
2020,2024,FL,18,22.8
2020,2024,FL,19,21.03
2020,2024,FL,20,-52.37
2020,2024,FL,21,9.44
2020,2024,FL,22,-17.61
2020,2024,FL,23,-13.23
2020,2024,FL,24,-49.07
2020,2024,FL,25,-19.91
2020,2024,FL,26,18.32
2020,2024,FL,27,0.32
2020,2024,FL,28,6.35
2020,2024,GA,01,13.42
2020,2024,GA,02,-10.35
2020,2024,GA,03,30.07
2020,2024,GA,04,-57.72
2020,2024,GA,05,-72.72
2020,2024,GA,06,-49.46
2020,2024,GA,07,19.46
2020,2024,GA,08,27.62
2020,2024,GA,09,32.28
2020,2024,GA,10,21.24
2020,2024,GA,11,21.93
2020,2024,GA,12,10.15
2020,2024,GA,13,-40.57
2020,2024,GA,14,37.53
2020,2024,HI,01,-29.43
2020,2024,HI,02,-29.49
2020,2024,IA,01,2.89
2020,2024,IA,02,4.4
2020,2024,IA,03,0.34
2020,2024,IA,04,26.04
2020,2024,ID,01,38.17
2020,2024,ID,02,22.94
2020,2024,IL,01,-42.37
2020,2024,IL,02,-40.02
2020,2024,IL,03,-41.43
2020,2024,IL,04,-46.42
2020,2024,IL,05,-39.59
2020,2024,IL,06,-10.88
2020,2024,IL,07,-72.82
2020,2024,IL,08,-15.41
2020,2024,IL,09,-41.55
2020,2024,IL,10,-25.86
2020,2024,IL,11,-15.29
2020,2024,IL,12,42.79
2020,2024,IL,13,-11.21
2020,2024,IL,14,-11.47
2020,2024,IL,15,38.74
2020,2024,IL,16,21.51
2020,2024,IL,17,-7.79
2020,2024,IN,01,-8.36
2020,2024,IN,02,22.57
2020,2024,IN,03,29.9
2020,2024,IN,04,29.14
2020,2024,IN,05,15.93
2020,2024,IN,06,31.93
2020,2024,IN,07,-42.37
2020,2024,IN,08,32.84
2020,2024,IN,09,27.32
2020,2024,KS,01,29.63
2020,2024,KS,02,16.29
2020,2024,KS,03,-4.45
2020,2024,KS,04,21.74
2020,2024,KY,01,42.74
2020,2024,KY,02,36.74
